mean,std
-1.571356667871147e-16,0.9999999999999997
-7.47153244752997e-18,0.999999999999999
-6.584287969385786e-17,1.0000000000000002
-6.04727157471957e-17,0.9999999999999999
-1.3588849638945133e-16,0.9999999999999999
3.999604713318387e-16,1.0000000000000004
-4.1093428461414834e-17,0.9999999999999994
-2.054671423070742e-16,1.0000000000000002
1.2771650777496543e-16,1.0000000000000007
9.899780492977211e-17,0.9999999999999996
